2013-09-13T08:45:19+0200,GB,2.25,303.25,809.448
2013-09-13T08:45:29+0200,GB,2.2833333,303.25,767.58
2013-09-13T08:45:39+0200,GB,2.35,303.35,767.58
2013-09-13T08:45:49+0200,GB,2.3666666,303.35,788.514
2013-09-13T08:45:59+0200,GB,2.3833334,303.35,816.426
2013-09-13T08:46:09+0200,GB,2.3166666,303.35,830.382
2013-09-13T08:46:19+0200,GB,2.2166667,303.35,795.492
2013-09-13T08:46:29+0200,GB,2.2333333,303.45,753.624
2013-09-13T08:46:39+0200,GB,2.2,303.45,732.69
2013-09-13T08:46:49+0200,GB,2.2333333,303.35,711.756
2013-09-13T08:46:59+0200,GB,2.15,303.35,711.756
2013-09-13T08:47:09+0200,GB,2.1333334,303.35,683.844
2013-09-13T08:47:19+0200,GB,2.1333334,303.35,655.932
2013-09-13T08:47:29+0200,GB,2.1,303.35,648.954
2013-09-13T08:47:39+0200,GB,2.1,303.35,614.064
2013-09-13T08:47:49+0200,GB,2.1,303.35,586.152
2013-09-13T08:48:00+0200,GB,2.0833333,303.35,586.152
2013-09-13T08:48:09+0200,GB,2.1666667,303.25,586.152
2013-09-13T08:48:19+0200,GB,2.15,303.25,641.976
2013-09-13T08:48:29+0200,GB,2.1666667,303.25,634.998
2013-09-13T08:48:39+0200,GB,2.1666667,303.25,641.976
2013-09-13T08:48:49+0200,GB,2.1666667,303.25,641.976
2013-09-13T08:48:59+0200,GB,2.0666666,303.15,655.932
2013-09-13T08:49:09+0200,GB,2.1333334,303.15,607.086
2013-09-13T08:49:19+0200,GB,2.1,303.15,614.064
2013-09-13T08:49:29+0200,GB,2.0833333,303.15,607.086
2013-09-13T08:49:39+0200,GB,2.0,303.15,593.13
2013-09-13T08:49:49+0200,GB,2.0166667,303.15,551.262
2013-09-13T08:49:59+0200,GB,2.0833333,303.15,537.306
2013-09-13T08:50:09+0200,GB,2.0333333,303.05,558.24
2013-09-13T08:50:19+0200,GB,2.15,303.05,551.262
2013-09-13T08:50:29+0200,GB,2.2,303.05,593.13
2013-09-13T08:50:39+0200,GB,2.2666667,303.05,634.998
2013-09-13T08:51:09+0200,GB,2.4,303.05,676.866
2013-09-13T08:51:29+0200,GB,2.4166667,303.05,760.602
2013-09-13T08:51:49+0200,GB,2.3666666,303.05,802.47
2013-09-13T08:51:59+0200,GB,2.3833334,302.95,802.47
2013-09-13T08:52:09+0200,GB,2.35,302.95,809.448
2013-09-13T08:52:19+0200,GB,2.25,302.95,795.492
2013-09-13T08:52:29+0200,GB,2.0666666,303.05,739.668
2013-09-13T08:52:39+0200,GB,2.0833333,303.05,628.02
2013-09-13T08:53:09+0200,GB,2.35,303.05,593.13
2013-09-13T08:53:19+0200,GB,2.3833334,303.05,711.756
2013-09-13T08:53:39+0200,GB,2.4166667,302.95,767.58
2013-09-13T08:53:49+0200,GB,2.3666666,302.95,795.492
2013-09-13T08:53:59+0200,GB,2.2833333,302.95,781.536
2013-09-13T08:54:09+0200,GB,2.1833334,302.95,746.646
2013-09-13T08:54:19+0200,GB,2.1833334,302.95,690.822
2013-09-13T08:54:29+0200,GB,2.05,302.95,655.932
2013-09-13T08:54:39+0200,GB,2.2,302.95,593.13
2013-09-13T08:54:49+0200,GB,2.3,302.95,634.998
2013-09-13T08:54:59+0200,GB,2.3333333,302.95,697.8
2013-09-13T08:55:09+0200,GB,2.4,302.95,739.668
2013-09-13T08:55:19+0200,GB,2.4166667,302.95,788.514
2013-09-13T08:55:29+0200,GB,2.4333334,302.95,809.448
2013-09-13T08:55:39+0200,GB,2.4,302.95,823.404
2013-09-13T08:55:49+0200,GB,2.3333333,302.95,816.426
2013-09-13T08:55:59+0200,GB,2.2166667,302.95,774.558
2013-09-13T08:56:09+0200,GB,2.1666667,302.95,704.778
2013-09-13T08:56:19+0200,GB,2.1333334,302.95,655.932
2013-09-13T08:56:29+0200,GB,2.2166667,302.95,600.108
2013-09-13T08:56:39+0200,GB,2.3,302.95,628.02
2013-09-13T08:56:49+0200,GB,2.35,302.95,690.822
2013-09-13T08:56:59+0200,GB,2.3833334,302.95,739.668
2013-09-13T08:57:09+0200,GB,2.4166667,302.95,774.558
2013-09-13T08:57:19+0200,GB,2.35,302.95,802.47
2013-09-13T08:57:29+0200,GB,2.3666666,302.95,774.558
2013-09-13T08:57:39+0200,GB,2.4,302.85,774.558
2013-09-13T08:57:49+0200,GB,2.3666666,302.85,788.514
2013-09-13T08:57:59+0200,GB,2.35,302.85,781.536
2013-09-13T08:58:09+0200,GB,2.45,302.85,753.624
2013-09-13T08:58:19+0200,GB,2.3833334,302.85,802.47
2013-09-13T08:58:29+0200,GB,2.2333333,302.85,760.602
2013-09-13T08:58:39+0200,GB,2.3166666,302.85,704.778
2013-09-13T08:58:49+0200,GB,2.2833333,302.85,718.734
2013-09-13T08:58:59+0200,GB,2.35,302.85,711.756
2013-09-13T08:59:09+0200,GB,2.35,302.85,739.668
2013-09-13T08:59:19+0200,GB,2.35,302.85,739.668
2013-09-13T08:59:29+0200,GB,2.3666666,302.85,739.668
2013-09-13T08:59:39+0200,GB,2.4166667,302.85,760.602
2013-09-13T08:59:49+0200,GB,2.4833333,302.85,774.558
2013-09-13T08:59:59+0200,GB,2.4833333,302.85,816.426
2013-09-13T09:00:09+0200,GB,2.4833333,302.85,830.382
2013-09-13T09:00:19+0200,GB,2.4833333,302.85,837.36
2013-09-13T09:00:29+0200,GB,2.5,302.85,837.36
2013-09-13T09:00:39+0200,GB,2.4166667,302.85,851.316
2013-09-13T09:00:49+0200,GB,2.1833334,302.85,781.536
2013-09-13T09:00:59+0200,GB,2.05,302.85,655.932
2013-09-13T09:01:09+0200,GB,1.8666667,302.95,530.328
2013-09-13T09:01:19+0200,GB,1.9833333,302.95,411.702
2013-09-13T09:01:29+0200,GB,1.9333333,302.95,411.702
2013-09-13T09:01:39+0200,GB,1.8666667,302.95,334.944
2013-09-13T09:01:49+0200,GB,1.7833333,302.95,314.01
2013-09-13T09:01:59+0200,GB,1.9333333,302.95,286.098
2013-09-13T09:02:09+0200,GB,1.95,302.95,362.856
2013-09-13T09:02:19+0200,GB,2.0333333,302.95,376.812
2013-09-13T09:02:29+0200,GB,1.9333333,303.05,418.68
2013-09-13T09:02:39+0200,GB,1.9333333,303.05,418.68
2013-09-13T09:02:49+0200,GB,1.9666667,303.05,397.746
2013-09-13T09:02:59+0200,GB,1.8166667,303.05,411.702
2013-09-13T09:03:09+0200,GB,1.8166667,303.15,307.032
2013-09-13T09:03:19+0200,GB,1.8333334,303.15,293.076
2013-09-13T09:03:29+0200,GB,1.9333333,303.15,300.054
2013-09-13T09:03:39+0200,GB,1.9,303.25,355.878
2013-09-13T09:03:49+0200,GB,1.85,303.25,334.944
2013-09-13T09:03:59+0200,GB,2.0,303.25,300.054
2013-09-13T09:04:09+0200,GB,1.95,303.25,390.768
2013-09-13T09:04:19+0200,GB,1.7666667,303.25,390.768
2013-09-13T09:04:29+0200,GB,1.7166667,303.25,307.032
2013-09-13T09:04:39+0200,GB,1.9166666,303.25,279.12
2013-09-13T09:04:49+0200,GB,2.0333333,303.25,334.944
2013-09-13T09:05:00+0200,GB,2.1666667,303.35,432.636
2013-09-13T09:05:09+0200,GB,2.2666667,303.35,516.372
2013-09-13T09:05:19+0200,GB,2.3333333,303.35,607.086
2013-09-13T09:05:29+0200,GB,2.3333333,303.35,669.888
2013-09-13T09:05:39+0200,GB,2.3333333,303.35,697.8
2013-09-13T09:05:49+0200,GB,2.3,303.35,704.778
2013-09-13T09:05:59+0200,GB,2.2333333,303.35,690.822
2013-09-13T09:06:09+0200,GB,2.0166667,303.35,634.998
2013-09-13T09:06:39+0200,GB,1.9166666,303.25,523.35
2013-09-13T09:06:49+0200,GB,2.05,303.25,425.658
2013-09-13T09:06:59+0200,GB,1.9833333,303.25,460.548
2013-09-13T09:07:09+0200,GB,2.0333333,303.25,432.636
2013-09-13T09:07:19+0200,GB,2.0166667,303.25,460.548
2013-09-13T09:07:29+0200,GB,1.9333333,303.25,432.636
2013-09-13T09:07:39+0200,GB,2.0666666,303.15,397.746
2013-09-13T09:07:49+0200,GB,2.1,303.15,446.592
2013-09-13T09:07:59+0200,GB,2.1,303.15,495.438
2013-09-13T09:08:09+0200,GB,2.0666666,303.15,502.416
2013-09-13T09:08:49+0200,GB,1.9333333,303.05,502.416
2013-09-13T09:08:59+0200,GB,1.75,303.05,418.68
2013-09-13T09:09:09+0200,GB,1.8833333,303.05,279.12
2013-09-13T09:09:19+0200,GB,2.1,302.95,341.922
2013-09-13T09:09:29+0200,GB,2.0833333,302.95,453.57
2013-09-13T09:09:39+0200,GB,2.1333334,302.95,488.46
2013-09-13T09:09:49+0200,GB,2.2,302.95,523.35
2013-09-13T09:09:59+0200,GB,2.25,302.95,572.196
2013-09-13T09:10:09+0200,GB,2.1333334,302.95,600.108
2013-09-13T09:10:19+0200,GB,2.1166666,302.95,565.218
2013-09-13T09:10:29+0200,GB,2.0666666,302.95,544.284
2013-09-13T09:10:39+0200,GB,2.0166667,302.95,516.372
2013-09-13T09:10:49+0200,GB,1.95,302.95,474.504
2013-09-13T09:10:59+0200,GB,1.9166666,302.95,418.68
2013-09-13T09:11:09+0200,GB,2.0,302.95,362.856
2013-09-13T09:11:19+0200,GB,1.95,302.95,383.79
2013-09-13T09:11:29+0200,GB,2.0333333,302.95,383.79
2013-09-13T09:11:39+0200,GB,2.0,302.95,432.636
2013-09-13T09:11:49+0200,GB,2.0666666,302.95,432.636
2013-09-13T09:11:59+0200,GB,2.1166666,302.95,474.504
2013-09-13T09:12:09+0200,GB,2.1333334,302.95,495.438
2013-09-13T09:12:19+0200,GB,2.0,302.95,530.328
2013-09-13T09:12:29+0200,GB,2.1,302.95,460.548
2013-09-13T09:12:39+0200,GB,2.0333333,302.95,495.438
2013-09-13T09:12:59+0200,GB,2.1,302.95,481.482
2013-09-13T09:13:09+0200,GB,2.1166666,302.95,495.438
2013-09-13T09:13:19+0200,GB,2.1333334,302.95,516.372
2013-09-13T09:13:29+0200,GB,2.1333334,302.85,523.35
2013-09-13T09:13:39+0200,GB,2.2,302.85,537.306
2013-09-13T09:13:49+0200,GB,2.1666667,302.85,565.218
2013-09-13T09:13:59+0200,GB,2.2333333,302.85,558.24
2013-09-13T09:14:09+0200,GB,2.1833334,302.85,593.13
2013-09-13T09:14:19+0200,GB,2.1833334,302.85,593.13
2013-09-13T09:14:29+0200,GB,2.15,302.85,579.174
2013-09-13T09:14:39+0200,GB,2.0666666,302.85,565.218
2013-09-13T09:14:49+0200,GB,2.0666666,302.85,502.416
2013-09-13T09:14:59+0200,GB,2.2166667,302.85,502.416
2013-09-13T09:15:09+0200,GB,2.2166667,302.85,558.24
2013-09-13T09:15:29+0200,GB,2.2,302.85,565.218
2013-09-13T09:15:39+0200,GB,2.0333333,302.85,572.196
2013-09-13T09:15:49+0200,GB,2.0166667,302.85,425.658
2013-09-13T09:15:59+0200,GB,2.1,302.85,439.614
2013-09-13T09:16:09+0200,GB,2.0666666,302.85,460.548
2013-09-13T09:16:19+0200,GB,2.0333333,302.85,453.57
2013-09-13T09:16:29+0200,GB,2.0666666,302.85,439.614
2013-09-13T09:16:39+0200,GB,2.1166666,302.85,446.592
2013-09-13T09:16:49+0200,GB,2.1333334,302.85,474.504
2013-09-13T09:16:59+0200,GB,2.15,302.85,495.438
2013-09-13T09:17:09+0200,GB,2.15,302.85,516.372
2013-09-13T09:17:19+0200,GB,2.15,302.85,523.35
2013-09-13T09:17:29+0200,GB,2.2,302.85,523.35
2013-09-13T09:17:39+0200,GB,2.35,302.95,551.262
2013-09-13T09:17:49+0200,GB,2.35,302.95,648.954
2013-09-13T09:17:59+0200,GB,2.3833334,302.95,683.844
2013-09-13T09:18:09+0200,GB,2.4,302.95,711.756
2013-09-13T09:18:19+0200,GB,2.4,302.95,725.712
2013-09-13T09:18:29+0200,GB,2.45,303.05,732.69
2013-09-13T09:18:39+0200,GB,2.45,303.05,774.558
2013-09-13T09:18:49+0200,GB,2.4666667,303.05,781.536
2013-09-13T09:18:59+0200,GB,2.45,303.15,795.492
2013-09-13T09:19:09+0200,GB,2.45,303.15,788.514
2013-09-13T09:19:19+0200,GB,2.4333334,303.25,788.514
2013-09-13T09:19:29+0200,GB,2.35,303.25,774.558
2013-09-13T09:19:39+0200,GB,2.3166666,303.35,739.668
2013-09-13T09:19:49+0200,GB,2.1166666,303.35,690.822
2013-09-13T09:19:59+0200,GB,1.9666667,303.45,537.306
2013-09-13T09:20:09+0200,GB,1.9333333,303.45,397.746
2013-09-13T09:20:19+0200,GB,2.0833333,303.45,390.768
2013-09-13T09:20:29+0200,GB,2.0833333,303.55,453.57
2013-09-13T09:20:39+0200,GB,2.1833334,303.55,467.526
2013-09-13T09:20:49+0200,GB,2.2166667,303.55,502.416
2013-09-13T09:20:59+0200,GB,2.3,303.55,551.262
2013-09-13T09:21:09+0200,GB,2.3666666,303.55,614.064
2013-09-13T09:21:19+0200,GB,2.3833334,303.55,669.888
2013-09-13T09:21:29+0200,GB,2.4,303.55,704.778
2013-09-13T09:21:39+0200,GB,2.4,303.55,718.734
2013-09-13T09:21:49+0200,GB,2.2833333,303.55,704.778
2013-09-13T09:21:59+0200,GB,2.2833333,303.55,621.042
2013-09-13T09:22:09+0200,GB,2.3,303.55,614.064
2013-09-13T09:22:19+0200,GB,2.3833334,303.55,634.998
2013-09-13T09:22:29+0200,GB,2.35,303.55,676.866
2013-09-13T09:22:39+0200,GB,2.3833334,303.55,676.866
2013-09-13T09:22:49+0200,GB,2.3833334,303.55,690.822
2013-09-13T09:22:59+0200,GB,2.35,303.55,690.822
2013-09-13T09:23:09+0200,GB,2.2333333,303.45,676.866
2013-09-13T09:23:19+0200,GB,2.2333333,303.45,600.108
2013-09-13T09:23:29+0200,GB,2.25,303.45,586.152
2013-09-13T09:23:39+0200,GB,2.35,303.45,579.174
2013-09-13T09:23:49+0200,GB,2.3833334,303.45,628.02
2013-09-13T09:23:59+0200,GB,2.4,303.45,676.866
2013-09-13T09:24:09+0200,GB,2.3666666,303.45,697.8
2013-09-13T09:24:19+0200,GB,2.3833334,303.45,690.822
2013-09-13T09:24:29+0200,GB,2.3333333,303.45,690.822
2013-09-13T09:24:39+0200,GB,2.3833334,303.45,669.888
2013-09-13T09:24:49+0200,GB,2.3666666,303.35,690.822
2013-09-13T09:24:59+0200,GB,2.4,303.35,697.8
2013-09-13T09:25:09+0200,GB,2.2666667,303.35,697.8
2013-09-13T09:25:19+0200,GB,2.3833334,303.35,621.042
2013-09-13T09:25:29+0200,GB,2.4,303.35,655.932
2013-09-13T09:25:39+0200,GB,2.4,303.35,669.888
2013-09-13T09:25:49+0200,GB,2.3333333,303.45,683.844
2013-09-13T09:25:59+0200,GB,2.3333333,303.45,655.932
2013-09-13T09:26:09+0200,GB,2.35,303.45,641.976
2013-09-13T09:26:19+0200,GB,2.3333333,303.45,641.976
2013-09-13T09:26:29+0200,GB,2.15,303.45,628.02
2013-09-13T09:26:39+0200,GB,2.0833333,303.55,537.306
2013-09-13T09:26:49+0200,GB,2.1,303.55,460.548
2013-09-13T09:26:59+0200,GB,2.0166667,303.55,425.658
2013-09-13T09:27:09+0200,GB,2.1,303.55,397.746
2013-09-13T09:27:19+0200,GB,2.1,303.65,411.702
2013-09-13T09:27:29+0200,GB,2.1166666,303.65,432.636
2013-09-13T09:27:39+0200,GB,2.05,303.65,446.592
2013-09-13T09:27:49+0200,GB,2.0,303.65,418.68
2013-09-13T09:27:59+0200,GB,2.0166667,303.65,355.878
2013-09-13T09:28:09+0200,GB,2.1666667,303.75,327.966
2013-09-13T09:28:19+0200,GB,2.1833334,303.75,439.614
2013-09-13T09:28:29+0200,GB,2.2,303.75,460.548
2013-09-13T09:28:39+0200,GB,2.2333333,303.85,516.372
2013-09-13T09:28:49+0200,GB,2.2833333,303.85,551.262
2013-09-13T09:28:59+0200,GB,2.3333333,303.85,579.174
2013-09-13T09:29:09+0200,GB,2.3333333,303.85,614.064
2013-09-13T09:29:19+0200,GB,2.3333333,303.85,614.064
2013-09-13T09:29:29+0200,GB,2.3,303.85,621.042
2013-09-13T09:29:39+0200,GB,2.3333333,303.85,600.108
2013-09-13T09:29:49+0200,GB,2.3333333,303.85,614.064
2013-09-13T09:29:59+0200,GB,2.3166666,303.75,600.108
2013-09-13T09:30:09+0200,GB,2.35,303.75,600.108
2013-09-13T09:30:19+0200,GB,2.3166666,303.75,621.042
2013-09-13T09:30:29+0200,GB,2.2833333,303.65,614.064
2013-09-13T09:30:39+0200,GB,2.2666667,303.65,586.152
2013-09-13T09:30:49+0200,GB,2.3166666,303.65,579.174
2013-09-13T09:30:59+0200,GB,2.35,303.55,593.13
2013-09-13T09:31:09+0200,GB,2.3333333,303.55,621.042
2013-09-13T09:31:19+0200,GB,2.3,303.55,621.042
2013-09-13T09:31:29+0200,GB,2.3,303.55,593.13
2013-09-13T09:31:39+0200,GB,2.25,303.55,579.174
2013-09-13T09:31:49+0200,GB,2.2666667,303.55,558.24
2013-09-13T09:31:59+0200,GB,2.2166667,303.45,565.218
2013-09-13T09:32:09+0200,GB,2.1833334,303.45,530.328
2013-09-13T09:32:19+0200,GB,2.25,303.45,502.416
2013-09-13T09:32:29+0200,GB,2.2833333,303.45,537.306
2013-09-13T09:32:39+0200,GB,2.25,303.45,558.24
2013-09-13T09:32:49+0200,GB,2.2166667,303.55,558.24
2013-09-13T09:32:59+0200,GB,2.2833333,303.55,516.372
2013-09-13T09:33:09+0200,GB,2.2333333,303.55,551.262
2013-09-13T09:33:19+0200,GB,2.2166667,303.55,544.284
2013-09-13T09:33:29+0200,GB,2.2166667,303.55,544.284
2013-09-13T09:33:39+0200,GB,2.0833333,303.55,516.372
2013-09-13T09:33:49+0200,GB,2.0333333,303.55,418.68
2013-09-13T09:33:59+0200,GB,2.0,303.55,376.812
2013-09-13T09:34:09+0200,GB,2.1333334,303.65,362.856
2013-09-13T09:34:19+0200,GB,2.1333334,303.65,404.724
2013-09-13T09:34:29+0200,GB,2.1666667,303.65,411.702
2013-09-13T09:34:39+0200,GB,2.1833334,303.65,453.57
2013-09-13T09:34:49+0200,GB,2.15,303.65,460.548
2013-09-13T09:34:59+0200,GB,2.05,303.65,453.57
2013-09-13T09:35:09+0200,GB,1.8333334,303.65,383.79
2013-09-13T09:35:19+0200,GB,1.8666667,303.65,216.318
2013-09-13T09:35:29+0200,GB,1.85,303.75,216.318
2013-09-13T09:35:39+0200,GB,1.7333333,303.75,118.626
2013-09-13T09:35:49+0200,GB,1.85,303.75,83.736
2013-09-13T09:35:59+0200,GB,1.8,303.85,111.648
2013-09-13T09:36:09+0200,GB,1.85,303.85,90.714
2013-09-13T09:36:19+0200,GB,1.9833333,303.95,160.494
2013-09-13T09:36:29+0200,GB,2.0333333,303.95,251.208
2013-09-13T09:36:39+0200,GB,2.0666666,303.95,293.076
2013-09-13T09:36:49+0200,GB,2.1,303.95,334.944
2013-09-13T09:36:59+0200,GB,2.1666667,303.95,383.79
2013-09-13T09:37:09+0200,GB,2.1833334,304.05,432.636
2013-09-13T09:37:19+0200,GB,2.15,304.05,446.592
2013-09-13T09:37:29+0200,GB,2.1833334,304.05,460.548
2013-09-13T09:37:39+0200,GB,2.2,304.05,474.504
2013-09-13T09:37:49+0200,GB,2.1833334,304.05,474.504
2013-09-13T09:37:59+0200,GB,2.15,304.05,481.482
2013-09-13T09:38:09+0200,GB,2.1833334,304.05,460.548
2013-09-13T09:38:19+0200,GB,2.1333334,304.05,474.504
2013-09-13T09:38:29+0200,GB,2.0833333,304.05,418.68
2013-09-13T09:38:39+0200,GB,2.0666666,304.05,397.746
2013-09-13T09:38:49+0200,GB,1.95,304.05,376.812
2013-09-13T09:38:54+0200,GB,1.95,304.05,320.988
2013-09-13T09:38:59+0200,GB,1.95,304.05,320.988
2013-09-13T09:39:09+0200,GB,1.9,304.05,279.12
2013-09-13T09:39:19+0200,GB,1.8666667,304.15,216.318
2013-09-13T09:39:29+0200,GB,2.0166667,304.15,195.384
2013-09-13T09:39:39+0200,GB,2.05,304.15,279.12
2013-09-13T09:39:49+0200,GB,2.0833333,304.25,327.966
2013-09-13T09:39:59+0200,GB,2.0833333,304.25,355.878
2013-09-13T09:40:09+0200,GB,2.1333334,304.25,362.856
2013-09-13T09:40:19+0200,GB,2.0666666,304.25,411.702
2013-09-13T09:40:29+0200,GB,2.1833334,304.25,397.746
2013-09-13T09:40:39+0200,GB,2.1833334,304.35,446.592
2013-09-13T09:40:49+0200,GB,2.1666667,304.35,460.548
2013-09-13T09:40:59+0200,GB,2.1833334,304.35,474.504
2013-09-13T09:41:09+0200,GB,2.25,304.35,474.504
2013-09-13T09:41:19+0200,GB,2.2333333,304.45,523.35
2013-09-13T09:41:29+0200,GB,2.2333333,304.45,544.284
2013-09-13T09:41:39+0200,GB,2.2833333,304.45,544.284
2013-09-13T09:41:49+0200,GB,2.2666667,304.45,558.24
2013-09-13T09:41:59+0200,GB,2.2666667,304.45,565.218
2013-09-13T09:42:09+0200,GB,2.35,304.45,572.196
2013-09-13T09:42:19+0200,GB,2.3,304.45,607.086
2013-09-13T09:42:29+0200,GB,2.3333333,304.35,614.064
2013-09-13T09:42:39+0200,GB,2.35,304.35,614.064
2013-09-13T09:42:49+0200,GB,2.3333333,304.35,621.042
2013-09-13T09:42:59+0200,GB,2.3333333,304.35,607.086
2013-09-13T09:43:09+0200,GB,2.3666666,304.35,614.064
2013-09-13T09:43:19+0200,GB,2.3333333,304.35,628.02
2013-09-13T09:43:29+0200,GB,2.3333333,304.35,614.064
2013-09-13T09:43:39+0200,GB,2.3666666,304.35,607.086
2013-09-13T09:43:49+0200,GB,2.3666666,304.35,621.042
2013-09-13T09:43:59+0200,GB,2.3666666,304.35,628.02
2013-09-13T09:44:09+0200,GB,2.3666666,304.35,621.042
2013-09-13T09:44:19+0200,GB,2.3333333,304.35,621.042
2013-09-13T09:44:29+0200,GB,2.2833333,304.35,614.064
2013-09-13T09:44:39+0200,GB,2.2666667,304.35,586.152
2013-09-13T09:44:49+0200,GB,2.2166667,304.35,572.196
2013-09-13T09:44:59+0200,GB,2.25,304.35,544.284
2013-09-13T09:45:09+0200,GB,2.25,304.35,544.284
2013-09-13T09:45:19+0200,GB,2.2333333,304.35,544.284
2013-09-13T09:45:29+0200,GB,2.1666667,304.35,523.35
2013-09-13T09:45:39+0200,GB,2.0666666,304.35,460.548
2013-09-13T09:45:49+0200,GB,1.9,304.35,397.746
2013-09-13T09:45:59+0200,GB,1.95,304.35,251.208
2013-09-13T09:46:09+0200,GB,2.0833333,304.35,258.186
2013-09-13T09:46:19+0200,GB,2.15,304.35,327.966
2013-09-13T09:46:29+0200,GB,2.0833333,304.35,390.768
2013-09-13T09:46:39+0200,GB,1.8166667,304.35,383.79
2013-09-13T09:46:49+0200,GB,1.5333333,304.35,195.384
2013-09-13T09:46:59+0200,GB,1.8,304.35,111.648
2013-09-13T09:47:09+0200,GB,1.8333334,304.35,139.56
2013-09-13T09:47:19+0200,GB,1.7666667,304.35,132.582
2013-09-13T09:47:29+0200,GB,1.7833333,304.35,90.714
2013-09-13T09:47:39+0200,GB,1.8,304.35,104.67
2013-09-13T09:47:49+0200,GB,1.8833333,304.35,104.67
2013-09-13T09:47:59+0200,GB,1.65,304.35,139.56
2013-09-13T09:48:09+0200,GB,1.5333333,304.35,97.692
2013-09-13T09:48:19+0200,GB,1.5666667,304.35,83.736
2013-09-13T09:48:29+0200,GB,1.6333333,304.35,83.736
2013-09-13T09:48:39+0200,GB,1.7333333,304.35,83.736
2013-09-13T09:48:49+0200,GB,1.7333333,304.45,83.736
2013-09-13T09:48:59+0200,GB,1.8166667,304.45,83.736
