lat,lon,alt,date,device,os,version
40.7048566,-73.9942078,0,2012-05-08 13:41:59,"samsung crespo",4.0.4,1.0
40.7559177,-73.9913828,0,2012-05-08 14:31:56,"samsung crespo",4.0.4,1.0
40.7559177,-73.9913828,0,2012-05-08 16:01:57,"samsung crespo",4.0.4,1.0
40.7557367,-73.9907121,0,2012-05-08 16:21:57,"samsung crespo",4.0.4,1.0
40.7557367,-73.9907121,0,2012-05-08 16:41:57,"samsung crespo",4.0.4,1.0
40.7555431,-73.9894621,0,2012-05-08 16:51:56,"samsung crespo",4.0.4,1.0
40.7559177,-73.9913828,0,2012-05-08 17:01:56,"samsung crespo",4.0.4,1.0
40.7555431,-73.9894621,0,2012-05-08 18:21:56,"samsung crespo",4.0.4,1.0
40.7559177,-73.9913828,0,2012-05-08 18:31:56,"samsung crespo",4.0.4,1.0
40.7016902,-73.9886315,0,2012-05-08 19:22:00,"samsung crespo",4.0.4,1.0
40.7086317,-73.9910898,0,2012-05-08 19:31:57,"samsung crespo",4.0.4,1.0
40.7016902,-73.9886315,0,2012-05-08 23:11:57,"samsung crespo",4.0.4,1.0
40.7089106,-73.9911821,0,2012-05-08 23:21:56,"samsung crespo",4.0.4,1.0
40.7083088,-73.9911395,0,2012-05-09 00:11:57,"samsung crespo",4.0.4,1.0
40.7020608,-73.9898662,0,2012-05-09 01:51:59,"samsung crespo",4.0.4,1.0
40.7076291,-73.9988961,0,2012-05-09 02:01:59,"samsung crespo",4.0.4,1.0
40.7089106,-73.9911821,0,2012-05-09 02:21:57,"samsung crespo",4.0.4,1.0
40.7106218,-73.9863996,0,2012-05-09 03:21:58,"samsung crespo",4.0.4,1.0
40.7083088,-73.9911395,0,2012-05-09 03:31:56,"samsung crespo",4.0.4,1.0
40.7106218,-73.9863996,0,2012-05-09 03:51:57,"samsung crespo",4.0.4,1.0
40.7083088,-73.9911395,0,2012-05-09 04:01:56,"samsung crespo",4.0.4,1.0
40.7050833,-73.9955916,0,2012-05-09 04:21:56,"samsung crespo",4.0.4,1.0
40.7089106,-73.9911821,0,2012-05-09 05:51:57,"samsung crespo",4.0.4,1.0
40.7050833,-73.9955916,0,2012-05-09 08:51:57,"samsung crespo",4.0.4,1.0
40.7089106,-73.9911821,0,2012-05-09 09:21:56,"samsung crespo",4.0.4,1.0
40.7050833,-73.9955916,0,2012-05-09 09:31:57,"samsung crespo",4.0.4,1.0
40.710467,-73.9892218,0,2012-05-09 10:11:57,"samsung crespo",4.0.4,1.0
40.7042991,-73.9961861,0,2012-05-09 10:21:57,"samsung crespo",4.0.4,1.0
40.7074335,-73.9996175,0,2012-05-09 10:31:59,"samsung crespo",4.0.4,1.0
40.6966046,-73.9789328,0,2012-05-09 10:42:00,"samsung crespo",4.0.4,1.0
40.7546677,-73.8984105,0,2012-05-09 10:51:59,"samsung crespo",4.0.4,1.0
40.7683902,-73.8657243,0,2012-05-09 11:01:57,"samsung crespo",4.0.4,1.0
40.7712117,-73.8717085,0,2012-05-09 11:21:57,"samsung crespo",4.0.4,1.0
40.7714524,-73.8563003,0,2012-05-09 11:41:59,"samsung crespo",4.0.4,1.0
40.7706827,-73.8582864,0,2012-05-09 11:52:00,"samsung crespo",4.0.4,1.0
40.7802302,-73.855373,0,2012-05-09 12:02:03,"samsung crespo",4.0.4,1.0
38.8591343,-77.0437027,0,2012-05-09 14:12:05,"samsung crespo",4.0.4,1.0
40.7016191,-73.9887909,0,2012-05-13 14:56:13,"samsung crespo",4.0.4,1.0
40.7019723,-73.9900044,0,2012-05-13 14:56:18,"samsung crespo",4.0.4,1.0
40.704054,-73.9894803,0,2012-05-13 15:06:17,"samsung crespo",4.0.4,1.0
40.7086317,-73.9910898,0,2012-05-13 15:16:17,"samsung crespo",4.0.4,1.0
40.7016191,-73.9887909,0,2012-05-13 17:16:17,"samsung crespo",4.0.4,1.0
40.7089106,-73.9911821,0,2012-05-13 17:26:17,"samsung crespo",4.0.4,1.0
40.7086317,-73.9910898,0,2012-05-13 17:46:17,"samsung crespo",4.0.4,1.0
40.7050833,-73.9955916,0,2012-05-13 18:46:17,"samsung crespo",4.0.4,1.0
40.7016191,-73.9887909,0,2012-05-13 19:16:17,"samsung crespo",4.0.4,1.0
40.7050833,-73.9955916,0,2012-05-13 19:26:17,"samsung crespo",4.0.4,1.0
40.7016191,-73.9887909,0,2012-05-13 19:36:17,"samsung crespo",4.0.4,1.0
40.7086317,-73.9910898,0,2012-05-13 19:46:17,"samsung crespo",4.0.4,1.0
40.7016191,-73.9887909,0,2012-05-13 20:16:17,"samsung crespo",4.0.4,1.0
40.7050833,-73.9955916,0,2012-05-13 20:26:17,"samsung crespo",4.0.4,1.0
40.7033512,-73.9921913,0,2012-05-13 20:36:17,"samsung crespo",4.0.4,1.0
40.7050833,-73.9955916,0,2012-05-13 20:46:17,"samsung crespo",4.0.4,1.0
40.7052649,-73.9899865,0,2012-05-13 20:56:21,"samsung crespo",4.0.4,1.0
40.7074335,-73.9996175,0,2012-05-13 21:06:17,"samsung crespo",4.0.4,1.0
40.7089106,-73.9911821,0,2012-05-13 21:16:17,"samsung crespo",4.0.4,1.0
40.7076291,-73.9988961,0,2012-05-13 21:26:17,"samsung crespo",4.0.4,1.0
40.7086317,-73.9910898,0,2012-05-13 21:36:17,"samsung crespo",4.0.4,1.0
40.7076291,-73.9988961,0,2012-05-13 21:46:17,"samsung crespo",4.0.4,1.0
40.7086317,-73.9910898,0,2012-05-13 21:56:17,"samsung crespo",4.0.4,1.0
40.7076291,-73.9988961,0,2012-05-13 22:06:17,"samsung crespo",4.0.4,1.0
40.7089106,-73.9911821,0,2012-05-13 22:16:17,"samsung crespo",4.0.4,1.0
40.7024295,-73.9910721,0,2012-05-13 22:26:20,"samsung crespo",4.0.4,1.0
40.7019112,-73.9885603,0,2012-05-13 22:36:17,"samsung crespo",4.0.4,1.0
40.7086317,-73.9910898,0,2012-05-13 22:56:17,"samsung crespo",4.0.4,1.0
40.7052649,-73.9899865,0,2012-05-13 23:26:17,"samsung crespo",4.0.4,1.0
40.7066049,-73.9936841,0,2012-05-13 23:36:22,"samsung crespo",4.0.4,1.0
40.7086317,-73.9910898,0,2012-05-13 23:46:18,"samsung crespo",4.0.4,1.0
40.7016191,-73.9887909,0,2012-05-14 01:26:21,"samsung crespo",4.0.4,1.0
40.7074335,-73.9996175,0,2012-05-14 01:36:21,"samsung crespo",4.0.4,1.0
40.7089106,-73.9911821,0,2012-05-14 01:46:21,"samsung crespo",4.0.4,1.0
40.7106218,-73.9863996,0,2012-05-14 04:26:21,"samsung crespo",4.0.4,1.0
40.7086317,-73.9910898,0,2012-05-14 04:36:21,"samsung crespo",4.0.4,1.0
40.7076291,-73.9988961,0,2012-05-14 10:16:24,"samsung crespo",4.0.4,1.0
40.7089106,-73.9911821,0,2012-05-14 10:36:21,"samsung crespo",4.0.4,1.0
40.7164,-73.9723267,0,2012-05-14 10:56:21,"samsung crespo",4.0.4,1.0
40.7016191,-73.9887909,0,2012-05-14 11:46:21,"samsung crespo",4.0.4,1.0
40.7557367,-73.9907121,0,2012-05-14 12:17:09,"samsung crespo",4.0.4,1.0
40.7556809,-73.9891215,0,2012-05-14 12:26:25,"samsung crespo",4.0.4,1.0
40.7559177,-73.9913828,0,2012-05-14 12:36:23,"samsung crespo",4.0.4,1.0
40.757439,-73.9895404,0,2012-05-14 13:36:23,"samsung crespo",4.0.4,1.0
40.7559177,-73.9913828,0,2012-05-14 13:56:21,"samsung crespo",4.0.4,1.0
40.7568152,-73.9895947,0,2012-05-14 14:06:24,"samsung crespo",4.0.4,1.0
40.7559177,-73.9913828,0,2012-05-14 14:16:21,"samsung crespo",4.0.4,1.0
40.7559177,-73.9913828,0,2012-05-14 15:36:21,"samsung crespo",4.0.4,1.0
40.7554948,-73.9895076,0,2012-05-14 16:16:24,"samsung crespo",4.0.4,1.0
40.7557367,-73.9907121,0,2012-05-14 16:36:21,"samsung crespo",4.0.4,1.0
40.7554948,-73.9895076,0,2012-05-14 16:46:21,"samsung crespo",4.0.4,1.0
40.7559177,-73.9913828,0,2012-05-14 16:56:21,"samsung crespo",4.0.4,1.0
40.7567808,-73.9895463,0,2012-05-14 17:16:21,"samsung crespo",4.0.4,1.0
40.754413,-73.9810305,0,2012-05-14 17:36:24,"samsung crespo",4.0.4,1.0
40.7377382,-73.9355408,0,2012-05-14 17:46:24,"samsung crespo",4.0.4,1.0
40.7367759,-73.8431181,0,2012-05-14 17:56:23,"samsung crespo",4.0.4,1.0
40.6730693,-73.8018326,0,2012-05-14 18:06:24,"samsung crespo",4.0.4,1.0
40.6441041,-73.7903183,0,2012-05-14 18:16:21,"samsung crespo",4.0.4,1.0
40.6448842,-73.7909527,0,2012-05-14 18:56:21,"samsung crespo",4.0.4,1.0
40.6441041,-73.7903183,0,2012-05-14 19:06:21,"samsung crespo",4.0.4,1.0
40.6456644,-73.7915871,0,2012-05-14 19:16:21,"samsung crespo",4.0.4,1.0
40.6456644,-73.7915871,0,2012-05-14 19:26:21,"samsung crespo",4.0.4,1.0
47.0702866,15.4348232,0,2012-05-15 20:18:52,"samsung crespo",4.0.4,1.0
47.0703009,15.4346079,0,2012-05-15 21:48:55,"samsung crespo",4.0.4,1.0
47.0702934,15.434598,0,2012-05-15 21:58:55,"samsung crespo",4.0.4,1.0
47.0702903,15.4346018,0,2012-05-15 23:48:55,"samsung crespo",4.0.4,1.0
47.0702555,15.4346435,0,2012-05-16 21:57:14,"samsung crespo",4.0.4,1.0
40.7558938,-73.9913842,0,2012-05-22 15:56:10,"samsung crespo",4.0.4,1.0
40.7455236,-73.9967309,0,2012-05-22 16:56:55,"samsung crespo",4.0.4,1.0
40.7008117,-73.9877916,0,2012-05-22 17:16:17,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-22 17:36:16,"samsung crespo",4.0.4,1.0
40.7075721,-73.9989109,0,2012-05-22 17:56:18,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-22 18:06:15,"samsung crespo",4.0.4,1.0
40.7084483,-73.9909206,0,2012-05-22 19:16:17,"samsung crespo",4.0.4,1.0
40.7075721,-73.9989109,0,2012-05-22 19:26:17,"samsung crespo",4.0.4,1.0
40.7084483,-73.9909206,0,2012-05-22 19:46:17,"samsung crespo",4.0.4,1.0
40.7046084,-73.9937882,0,2012-05-22 20:16:17,"samsung crespo",4.0.4,1.0
40.7018483,-73.9854434,0,2012-05-22 20:26:18,"samsung crespo",4.0.4,1.0
40.7024316,-73.9911082,0,2012-05-22 20:36:19,"samsung crespo",4.0.4,1.0
40.7045644,-73.9943361,0,2012-05-22 20:46:16,"samsung crespo",4.0.4,1.0
40.6982841,-74.0002404,0,2012-05-22 20:56:20,"samsung crespo",4.0.4,1.0
40.7024316,-73.9911082,0,2012-05-22 21:06:16,"samsung crespo",4.0.4,1.0
40.7016447,-73.9886655,0,2012-05-22 21:16:17,"samsung crespo",4.0.4,1.0
40.7081739,-73.9949702,0,2012-05-22 21:26:17,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-22 21:36:17,"samsung crespo",4.0.4,1.0
40.7016447,-73.9886655,0,2012-05-22 22:26:16,"samsung crespo",4.0.4,1.0
40.7075721,-73.9989109,0,2012-05-22 22:36:16,"samsung crespo",4.0.4,1.0
40.7084483,-73.9909206,0,2012-05-22 22:56:16,"samsung crespo",4.0.4,1.0
40.7072895,-73.999633,0,2012-05-22 23:16:16,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-22 23:26:16,"samsung crespo",4.0.4,1.0
40.6861095,-73.9984468,0,2012-05-23 00:26:19,"samsung crespo",4.0.4,1.0
40.6840927,-73.9934172,0,2012-05-23 00:36:16,"samsung crespo",4.0.4,1.0
40.6851011,-73.995932,0,2012-05-23 00:56:17,"samsung crespo",4.0.4,1.0
40.6840927,-73.9934172,0,2012-05-23 01:06:17,"samsung crespo",4.0.4,1.0
40.6861095,-73.9984468,0,2012-05-23 01:56:16,"samsung crespo",4.0.4,1.0
40.6840927,-73.9934172,0,2012-05-23 02:06:16,"samsung crespo",4.0.4,1.0
40.6861095,-73.9984468,0,2012-05-23 03:06:16,"samsung crespo",4.0.4,1.0
40.6840927,-73.9934172,0,2012-05-23 03:16:16,"samsung crespo",4.0.4,1.0
40.6858001,-73.9898281,0,2012-05-23 03:36:19,"samsung crespo",4.0.4,1.0
40.7084483,-73.9909206,0,2012-05-23 04:06:17,"samsung crespo",4.0.4,1.0
40.7145231,-73.9719731,0,2012-05-23 04:46:18,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-23 11:06:17,"samsung crespo",4.0.4,1.0
40.7556372,-73.9891119,0,2012-05-23 13:17:09,"samsung crespo",4.0.4,1.0
40.7558938,-73.9913842,0,2012-05-23 13:36:16,"samsung crespo",4.0.4,1.0
40.7556372,-73.9891119,0,2012-05-23 15:46:17,"samsung crespo",4.0.4,1.0
40.755877,-73.9912059,0,2012-05-23 15:56:16,"samsung crespo",4.0.4,1.0
40.7555429,-73.9894595,0,2012-05-23 16:06:17,"samsung crespo",4.0.4,1.0
40.755877,-73.9912059,0,2012-05-23 16:16:16,"samsung crespo",4.0.4,1.0
40.7555429,-73.9894595,0,2012-05-23 16:36:16,"samsung crespo",4.0.4,1.0
40.7558938,-73.9913842,0,2012-05-23 16:46:16,"samsung crespo",4.0.4,1.0
40.7555429,-73.9894595,0,2012-05-23 16:56:17,"samsung crespo",4.0.4,1.0
40.7555429,-73.9894595,0,2012-05-23 17:06:17,"samsung crespo",4.0.4,1.0
40.7565923,-73.9916281,0,2012-05-23 17:16:18,"samsung crespo",4.0.4,1.0
40.7335147,-73.9912397,0,2012-05-23 17:36:19,"samsung crespo",4.0.4,1.0
40.7301664,-73.9910117,0,2012-05-23 17:46:20,"samsung crespo",4.0.4,1.0
40.7294513,-73.987082,0,2012-05-23 17:56:19,"samsung crespo",4.0.4,1.0
40.7015494454,-73.9868113904,-17,2012-05-23 18:38:04,"samsung crespo",4.0.4,1.0
40.7084483,-73.9909206,0,2012-05-23 18:46:19,"samsung crespo",4.0.4,1.0
40.7084483,-73.9909206,0,2012-05-23 19:46:17,"samsung crespo",4.0.4,1.0
40.7017869,-73.9885408,0,2012-05-23 23:16:16,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-23 23:26:16,"samsung crespo",4.0.4,1.0
40.7016447,-73.9886655,0,2012-05-24 01:26:20,"samsung crespo",4.0.4,1.0
40.708612,-73.990975,0,2012-05-24 01:36:20,"samsung crespo",4.0.4,1.0
40.7075721,-73.9989109,0,2012-05-24 01:56:20,"samsung crespo",4.0.4,1.0
40.708612,-73.990975,0,2012-05-24 02:06:20,"samsung crespo",4.0.4,1.0
40.7050118,-73.9955559,0,2012-05-24 02:16:22,"samsung crespo",4.0.4,1.0
40.707412,-73.992502,0,2012-05-24 02:26:20,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-24 02:36:20,"samsung crespo",4.0.4,1.0
40.7050118,-73.9955559,0,2012-05-24 02:46:20,"samsung crespo",4.0.4,1.0
40.7075721,-73.9989109,0,2012-05-24 02:56:20,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-24 03:06:20,"samsung crespo",4.0.4,1.0
40.7050118,-73.9955559,0,2012-05-24 03:16:20,"samsung crespo",4.0.4,1.0
40.706292,-73.9972334,0,2012-05-24 03:26:20,"samsung crespo",4.0.4,1.0
40.7075721,-73.9989109,0,2012-05-24 03:36:20,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-24 03:56:20,"samsung crespo",4.0.4,1.0
40.7050118,-73.9955559,0,2012-05-24 04:06:20,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-24 04:16:20,"samsung crespo",4.0.4,1.0
40.7075721,-73.9989109,0,2012-05-24 04:26:20,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-24 04:46:20,"samsung crespo",4.0.4,1.0
40.7072895,-73.999633,0,2012-05-24 06:16:23,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-24 08:06:20,"samsung crespo",4.0.4,1.0
40.7084483,-73.9909206,0,2012-05-24 10:56:20,"samsung crespo",4.0.4,1.0
40.7040218,-73.9894535,0,2012-05-24 11:26:20,"samsung crespo",4.0.4,1.0
40.7035346,-73.9930381,0,2012-05-24 11:36:22,"samsung crespo",4.0.4,1.0
40.7017869,-73.9885408,0,2012-05-24 11:46:20,"samsung crespo",4.0.4,1.0
40.7076939,-73.999236,0,2012-05-24 11:56:20,"samsung crespo",4.0.4,1.0
40.7086099,-73.9887995,0,2012-05-24 12:26:22,"samsung crespo",4.0.4,1.0
40.7044169,-74.000336,0,2012-05-24 12:36:23,"samsung crespo",4.0.4,1.0
40.7024316,-73.9911082,0,2012-05-24 12:46:20,"samsung crespo",4.0.4,1.0
40.7072895,-73.999633,0,2012-05-24 12:56:20,"samsung crespo",4.0.4,1.0
40.7078023,-73.9971211,0,2012-05-24 13:06:20,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-24 13:16:20,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-24 13:56:21,"samsung crespo",4.0.4,1.0
40.7003829,-73.9869755,0,2012-05-24 14:26:23,"samsung crespo",4.0.4,1.0
40.7379026,-73.9948617,0,2012-05-24 14:46:24,"samsung crespo",4.0.4,1.0
40.7365975348,-73.9949744621,-22,2012-05-24 14:52:04,"samsung crespo",4.0.4,1.0
40.736641,-73.9974006,0,2012-05-24 14:56:22,"samsung crespo",4.0.4,1.0
40.7400353,-73.9993346,0,2012-05-24 15:06:22,"samsung crespo",4.0.4,1.0
40.7548237,-73.9910127,0,2012-05-24 15:16:23,"samsung crespo",4.0.4,1.0
40.7548334,-73.9910574,0,2012-05-24 15:36:21,"samsung crespo",4.0.4,1.0
40.7558938,-73.9913842,0,2012-05-24 15:46:21,"samsung crespo",4.0.4,1.0
40.755507,-73.9894975,0,2012-05-24 16:06:21,"samsung crespo",4.0.4,1.0
40.7558854,-73.9912951,0,2012-05-24 16:46:21,"samsung crespo",4.0.4,1.0
40.7095908,-74.0101813,0,2012-05-24 17:26:22,"samsung crespo",4.0.4,1.0
40.7102335,-74.0117752,0,2012-05-24 17:46:23,"samsung crespo",4.0.4,1.0
40.7088826,-74.0133689,0,2012-05-24 18:36:24,"samsung crespo",4.0.4,1.0
40.7096618,-74.0109581,0,2012-05-24 18:46:22,"samsung crespo",4.0.4,1.0
40.7115169,-74.0092334,0,2012-05-24 18:56:24,"samsung crespo",4.0.4,1.0
40.7016447,-73.9886655,0,2012-05-24 19:16:22,"samsung crespo",4.0.4,1.0
40.708612,-73.990975,0,2012-05-24 19:26:22,"samsung crespo",4.0.4,1.0
40.7016447,-73.9886655,0,2012-05-24 19:46:22,"samsung crespo",4.0.4,1.0
40.7084483,-73.9909206,0,2012-05-24 19:56:22,"samsung crespo",4.0.4,1.0
40.7019291,-73.9884161,0,2012-05-24 20:26:22,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-24 20:46:22,"samsung crespo",4.0.4,1.0
40.7084483,-73.9909206,0,2012-05-24 21:46:22,"samsung crespo",4.0.4,1.0
40.7019291,-73.9884161,0,2012-05-24 23:36:22,"samsung crespo",4.0.4,1.0
40.7008117,-73.9877916,0,2012-05-24 23:46:23,"samsung crespo",4.0.4,1.0
40.7008117,-73.9877916,0,2012-05-24 23:56:22,"samsung crespo",4.0.4,1.0
40.7008117,-73.9877916,0,2012-05-25 00:16:22,"samsung crespo",4.0.4,1.0
40.7003829,-73.9869755,0,2012-05-25 00:26:22,"samsung crespo",4.0.4,1.0
40.7075721,-73.9989109,0,2012-05-25 00:46:22,"samsung crespo",4.0.4,1.0
40.7045644,-73.9943361,0,2012-05-25 00:56:24,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-25 01:06:21,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-25 05:06:22,"samsung crespo",4.0.4,1.0
40.7072895,-73.999633,0,2012-05-25 07:06:21,"samsung crespo",4.0.4,1.0
40.7087758,-73.9910295,0,2012-05-25 07:16:21,"samsung crespo",4.0.4,1.0
40.0180974,-105.287155,0,2012-05-29 13:43:53,"samsung crespo",4.0.4,1.0
40.0179879,-105.2759016,0,2012-05-29 13:53:58,"samsung crespo",4.0.4,1.0
40.0284748,-105.2573688,0,2012-05-29 14:03:59,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 14:24:02,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 14:43:57,"samsung crespo",4.0.4,1.0
40.0160265,-105.2151542,0,2012-05-29 15:13:58,"samsung crespo",4.0.4,1.0
40.0213346,-105.2237065,0,2012-05-29 15:23:58,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 15:33:58,"samsung crespo",4.0.4,1.0
40.0160265,-105.2151542,0,2012-05-29 16:33:57,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 16:43:57,"samsung crespo",4.0.4,1.0
40.0160265,-105.2151542,0,2012-05-29 17:03:57,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 17:23:57,"samsung crespo",4.0.4,1.0
40.0213346,-105.2237065,0,2012-05-29 17:33:57,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 17:43:57,"samsung crespo",4.0.4,1.0
40.0213346,-105.2237065,0,2012-05-29 18:13:58,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 18:23:58,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 18:43:58,"samsung crespo",4.0.4,1.0
40.0056693,-105.2109385,0,2012-05-29 19:13:57,"samsung crespo",4.0.4,1.0
40.0171532,-105.2164484,0,2012-05-29 19:24:07,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 19:33:57,"samsung crespo",4.0.4,1.0
40.0171532,-105.2164484,0,2012-05-29 19:53:57,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 20:03:57,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 20:33:57,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 20:43:57,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 21:13:57,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 21:23:57,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 21:33:57,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 21:43:57,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 22:03:57,"samsung crespo",4.0.4,1.0
40.0160265,-105.2151542,0,2012-05-29 22:13:57,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 22:23:56,"samsung crespo",4.0.4,1.0
40.0141467,-105.2091832,0,2012-05-29 22:33:57,"samsung crespo",4.0.4,1.0
40.0201598,-105.2237136,0,2012-05-29 22:43:56,"samsung crespo",4.0.4,1.0
40.0225093,-105.2236995,0,2012-05-29 23:03:57,"samsung crespo",4.0.4,1.0
40.0213346,-105.2237065,0,2012-05-29 23:13:57,"samsung crespo",4.0.4,1.0
40.0160115,-105.261173,0,2012-05-29 23:24:00,"samsung crespo",4.0.4,1.0
40.0175961,-105.2885021,0,2012-05-29 23:34:00,"samsung crespo",4.0.4,1.0
40.0178009,-105.2860779,0,2012-05-29 23:43:56,"samsung crespo",4.0.4,1.0
40.0153187,-105.2810957,0,2012-05-29 23:53:56,"samsung crespo",4.0.4,1.0
40.018053,-105.2871457,0,2012-05-30 00:03:58,"samsung crespo",4.0.4,1.0
40.0147037,-105.2795835,0,2012-05-30 00:23:56,"samsung crespo",4.0.4,1.0
40.018053,-105.2871457,0,2012-05-30 00:43:56,"samsung crespo",4.0.4,1.0
40.0147037,-105.2795835,0,2012-05-30 01:03:57,"samsung crespo",4.0.4,1.0
40.018053,-105.2871457,0,2012-05-30 01:13:57,"samsung crespo",4.0.4,1.0
40.0146383,-105.2795307,0,2012-05-30 01:33:57,"samsung crespo",4.0.4,1.0
40.0152686,-105.2810956,0,2012-05-30 01:54:12,"samsung crespo",4.0.4,1.0
40.0179879,-105.2759016,0,2012-05-30 02:03:57,"samsung crespo",4.0.4,1.0
40.0179138,-105.2758863,0,2012-05-30 02:13:56,"samsung crespo",4.0.4,1.0
40.0146383,-105.2795307,0,2012-05-30 02:43:56,"samsung crespo",4.0.4,1.0
40.0152686,-105.2810956,0,2012-05-30 02:53:56,"samsung crespo",4.0.4,1.0
40.0182165,-105.2755169,0,2012-05-30 03:03:57,"samsung crespo",4.0.4,1.0
40.018053,-105.2871457,0,2012-05-30 03:13:57,"samsung crespo",4.0.4,1.0
40.0146383,-105.2795307,0,2012-05-30 03:23:57,"samsung crespo",4.0.4,1.0
40.018053,-105.2871457,0,2012-05-30 03:53:57,"samsung crespo",4.0.4,1.0
40.0178009,-105.2860779,0,2012-05-30 11:43:57,"samsung crespo",4.0.4,1.0
39.9954578,-105.2543817,0,2012-05-30 12:14:06,"samsung crespo",4.0.4,1.0
39.9022911,-105.0816941,0,2012-05-30 12:24:08,"samsung crespo",4.0.4,1.0
39.8304888,-104.9753375,0,2012-05-30 12:34:02,"samsung crespo",4.0.4,1.0
39.7770468,-104.820973,0,2012-05-30 12:44:00,"samsung crespo",4.0.4,1.0
39.836832,-104.7316142,0,2012-05-30 12:54:00,"samsung crespo",4.0.4,1.0
39.838099,-104.6871666,0,2012-05-30 13:03:58,"samsung crespo",4.0.4,1.0
39.8461578,-104.6735123,0,2012-05-30 13:14:01,"samsung crespo",4.0.4,1.0
39.8420647,-104.6842436,0,2012-05-30 13:43:58,"samsung crespo",4.0.4,1.0
39.8437568,-104.6830978,0,2012-05-30 14:03:54,"samsung crespo",4.0.4,1.0
39.8420647,-104.6842436,0,2012-05-30 14:13:54,"samsung crespo",4.0.4,1.0
39.8437568,-104.6830978,0,2012-05-30 14:23:54,"samsung crespo",4.0.4,1.0
39.869881,-104.6683796,0,2012-05-30 14:33:56,"samsung crespo",4.0.4,1.0
40.7104677,-73.9891885,0,2012-06-02 01:27:08,"samsung crespo",4.0.4,1.0
40.7086672,-73.9911134,0,2012-06-02 01:37:07,"samsung crespo",4.0.4,1.0
40.7105761,-73.9863989,0,2012-06-02 09:17:10,"samsung crespo",4.0.4,1.0
40.7075901,-73.9989322,0,2012-06-02 09:47:07,"samsung crespo",4.0.4,1.0
40.7087536,-73.9910185,0,2012-06-02 09:57:07,"samsung crespo",4.0.4,1.0
40.7105761,-73.9863989,0,2012-06-02 10:17:07,"samsung crespo",4.0.4,1.0
40.7086672,-73.9911134,0,2012-06-02 10:27:07,"samsung crespo",4.0.4,1.0
40.7105761,-73.9863989,0,2012-06-02 10:37:07,"samsung crespo",4.0.4,1.0
40.7075901,-73.9989322,0,2012-06-02 11:17:07,"samsung crespo",4.0.4,1.0
40.7105761,-73.9863989,0,2012-06-02 11:57:07,"samsung crespo",4.0.4,1.0
40.7075901,-73.9989322,0,2012-06-02 12:07:07,"samsung crespo",4.0.4,1.0
40.7105761,-73.9863989,0,2012-06-02 12:27:07,"samsung crespo",4.0.4,1.0
40.7086672,-73.9911134,0,2012-06-02 12:37:11,"samsung crespo",4.0.4,1.0
40.7105761,-73.9863989,0,2012-06-02 13:07:07,"samsung crespo",4.0.4,1.0
