2013-09-08T11:47:05+0200,GB,22.36942,-19.022123
2013-09-08T11:48:04+0200,GB,22.369404,-19.022163
2013-09-08T11:49:01+0200,GB,22.36956,-19.02167
2013-09-08T11:50:01+0200,GB,22.369871,-19.021086
2013-09-08T11:51:01+0200,GB,22.370405,-19.020702
2013-09-08T11:52:01+0200,GB,22.37107,-19.020214
2013-09-08T11:53:01+0200,GB,22.371752,-19.019878
2013-09-08T11:54:01+0200,GB,22.37242,-19.019726
2013-09-08T11:55:01+0200,GB,22.373064,-19.01959
2013-09-08T11:56:00+0200,GB,22.373564,-19.019262
2013-09-08T11:57:01+0200,GB,22.374083,-19.01907
2013-09-08T11:58:01+0200,GB,22.374472,-19.019238
2013-09-08T11:59:01+0200,GB,22.374897,-19.019472
2013-09-08T12:00:01+0200,GB,22.375301,-19.019512
2013-09-08T12:01:00+0200,GB,22.375536,-19.019112
2013-09-08T12:02:01+0200,GB,22.375784,-19.018867
2013-09-08T12:03:01+0200,GB,22.376017,-19.018478
2013-09-08T12:04:05+0200,GB,22.376371,-19.018131
2013-09-08T12:05:00+0200,GB,22.376413,-19.01769
2013-09-08T12:06:01+0200,GB,22.37665,-19.017262
2013-09-08T12:07:01+0200,GB,22.376717,-19.017117
2013-09-08T12:08:01+0200,GB,22.376694,-19.016565
2013-09-08T12:09:01+0200,GB,22.376669,-19.016447
2013-09-08T12:10:01+0200,GB,22.376837,-19.016348
2013-09-08T12:11:01+0200,GB,22.377264,-19.015886
2013-09-08T12:12:01+0200,GB,22.377779,-19.01554
2013-09-08T12:13:01+0200,GB,22.378313,-19.015175
2013-09-08T12:14:01+0200,GB,22.378916,-19.015131
2013-09-08T12:15:01+0200,GB,22.379488,-19.014814
2013-09-08T12:16:00+0200,GB,22.379917,-19.01441
2013-09-08T12:17:01+0200,GB,22.380459,-19.01405
2013-09-08T12:18:01+0200,GB,22.380995,-19.013748
2013-09-08T12:19:01+0200,GB,22.381584,-19.013538
2013-09-08T12:20:01+0200,GB,22.382124,-19.013258
2013-09-08T12:21:02+0200,GB,22.382723,-19.013075
2013-09-08T12:22:01+0200,GB,22.383339,-19.01305
2013-09-08T12:23:01+0200,GB,22.383493,-19.012405
2013-09-08T12:24:01+0200,GB,22.383596,-19.011885
2013-09-08T12:25:01+0200,GB,22.383966,-19.011415
2013-09-08T12:26:01+0200,GB,22.384304,-19.010944
2013-09-08T12:27:01+0200,GB,22.384483,-19.010426
2013-09-08T12:28:01+0200,GB,22.384895,-19.009983
2013-09-08T12:29:02+0200,GB,22.385267,-19.009592
2013-09-08T12:30:01+0200,GB,22.38584,-19.009401
2013-09-08T12:31:01+0200,GB,22.386328,-19.009562
2013-09-08T12:32:01+0200,GB,22.386854,-19.00969
2013-09-08T12:33:03+0200,GB,22.387518,-19.009743
2013-09-08T12:34:01+0200,GB,22.38804,-19.009535
2013-09-08T12:35:01+0200,GB,22.388521,-19.009327
2013-09-08T12:36:01+0200,GB,22.388891,-19.009151
2013-09-08T12:37:01+0200,GB,22.38908,-19.008825
2013-09-08T12:38:01+0200,GB,22.389423,-19.008429
2013-09-08T12:39:01+0200,GB,22.389751,-19.008142
2013-09-08T12:40:01+0200,GB,22.389992,-19.007877
2013-09-08T12:41:01+0200,GB,22.390066,-19.007687
2013-09-08T12:42:01+0200,GB,22.390095,-19.007658
2013-09-08T12:43:02+0200,GB,22.390217,-19.007456
2013-09-08T12:44:01+0200,GB,22.390326,-19.007088
2013-09-08T12:45:02+0200,GB,22.390345,-19.00673
2013-09-08T12:46:01+0200,GB,22.390507,-19.006653
2013-09-08T12:47:01+0200,GB,22.390627,-19.006508
2013-09-08T12:48:01+0200,GB,22.39075,-19.006268
2013-09-08T12:49:01+0200,GB,22.39092,-19.006006
2013-09-08T12:50:01+0200,GB,22.390936,-19.005787
2013-09-08T12:51:01+0200,GB,22.390974,-19.00546
2013-09-08T12:52:02+0200,GB,22.391073,-19.005375
2013-09-08T12:53:02+0200,GB,22.391245,-19.005194
2013-09-08T12:54:01+0200,GB,22.391506,-19.005026
2013-09-08T12:55:01+0200,GB,22.391716,-19.004646
2013-09-08T12:56:02+0200,GB,22.391594,-19.004452
2013-09-08T12:57:03+0200,GB,22.3916,-19.004221
2013-09-08T12:58:01+0200,GB,22.391613,-19.004082
2013-09-08T12:59:01+0200,GB,22.391659,-19.003841
2013-09-08T13:00:01+0200,GB,22.391579,-19.003683
2013-09-08T13:01:01+0200,GB,22.391653,-19.003351
2013-09-08T13:02:01+0200,GB,22.391842,-19.003153
2013-09-08T13:03:02+0200,GB,22.392153,-19.002918
2013-09-08T13:04:01+0200,GB,22.392195,-19.002932
2013-09-08T13:05:01+0200,GB,22.392105,-19.002914
2013-09-08T13:06:01+0200,GB,22.392227,-19.002813
2013-09-08T13:07:01+0200,GB,22.39223,-19.00267
2013-09-08T13:08:01+0200,GB,22.392532,-19.002438
2013-09-08T13:09:00+0200,GB,22.392962,-19.002335
2013-09-08T13:10:01+0200,GB,22.39279,-19.002151
2013-09-08T13:11:01+0200,GB,22.392895,-19.00182
2013-09-08T13:12:01+0200,GB,22.392996,-19.001451
2013-09-08T13:13:01+0200,GB,22.393023,-19.001223
2013-09-08T13:14:01+0200,GB,22.393267,-19.000807
2013-09-08T13:15:01+0200,GB,22.393555,-19.000492
2013-09-08T13:16:00+0200,GB,22.393854,-19.000198
2013-09-08T13:17:04+0200,GB,22.394081,-18.99992
2013-09-08T13:18:00+0200,GB,22.39439,-18.999754
2013-09-08T13:19:01+0200,GB,22.394783,-18.999594
2013-09-08T13:20:01+0200,GB,22.39514,-18.999477
2013-09-08T13:21:01+0200,GB,22.395483,-18.99929
2013-09-08T13:22:00+0200,GB,22.395853,-18.99914
2013-09-08T13:23:01+0200,GB,22.396193,-18.999018
2013-09-08T13:24:01+0200,GB,22.396519,-18.99885
2013-09-08T13:25:01+0200,GB,22.396778,-18.998693
2013-09-08T13:26:01+0200,GB,22.396751,-18.998697
2013-09-08T13:27:00+0200,GB,22.396881,-18.998621
2013-09-08T13:28:00+0200,GB,22.396915,-18.998747
2013-09-08T13:29:00+0200,GB,22.3972,-18.998812
2013-09-08T13:30:01+0200,GB,22.397444,-18.998837
2013-09-08T13:31:01+0200,GB,22.39767,-18.998812
2013-09-08T13:32:01+0200,GB,22.3978,-18.998913
2013-09-08T13:33:01+0200,GB,22.398066,-18.998795
2013-09-08T13:34:01+0200,GB,22.3983,-18.998667
2013-09-08T13:35:01+0200,GB,22.398495,-18.998655
2013-09-08T13:36:01+0200,GB,22.398825,-18.998518
2013-09-08T13:37:01+0200,GB,22.398989,-18.998453
2013-09-08T13:38:01+0200,GB,22.39927,-18.998371
2013-09-08T13:39:00+0200,GB,22.399416,-18.99832
2013-09-08T13:40:02+0200,GB,22.399645,-18.99823
2013-09-08T13:41:01+0200,GB,22.399878,-18.998182
2013-09-08T13:42:01+0200,GB,22.400087,-18.998178
2013-09-08T13:43:01+0200,GB,22.400236,-18.998152
2013-09-08T13:44:00+0200,GB,22.400192,-18.998175
2013-09-08T13:45:01+0200,GB,22.400532,-18.998146
2013-09-08T13:46:03+0200,GB,22.400951,-18.998028
2013-09-08T13:47:01+0200,GB,22.401218,-18.998007
2013-09-08T13:48:01+0200,GB,22.401495,-18.997906
2013-09-08T13:49:02+0200,GB,22.401796,-18.997766
2013-09-08T13:50:01+0200,GB,22.401949,-18.997875
2013-09-08T13:51:06+0200,GB,22.40224,-18.9979
2013-09-08T13:53:02+0200,GB,22.402918,-18.997925
2013-09-08T13:54:02+0200,GB,22.40325,-18.997908
2013-09-08T13:56:00+0200,GB,22.403595,-18.998009
2013-09-08T13:57:01+0200,GB,22.403944,-18.997929
2013-09-08T13:58:03+0200,GB,22.40422,-18.997925
2013-09-08T13:59:01+0200,GB,22.404428,-18.998055
2013-09-08T14:00:01+0200,GB,22.404846,-18.997911
2013-09-08T14:01:01+0200,GB,22.405304,-18.997871
2013-09-08T14:02:03+0200,GB,22.405396,-18.997885
2013-09-08T14:03:01+0200,GB,22.405333,-18.997578
2013-09-08T14:04:03+0200,GB,22.405441,-18.997925
2013-09-08T14:05:01+0200,GB,22.405382,-18.997873
2013-09-08T14:06:01+0200,GB,22.405403,-18.997896
2013-09-08T14:07:03+0200,GB,22.405466,-18.997976
2013-09-08T14:08:32+0200,GB,22.406744,-18.996964
2013-09-08T14:09:33+0200,GB,22.405315,-18.99705
2013-09-08T14:10:34+0200,GB,22.405397,-18.997873
2013-09-08T14:11:34+0200,GB,22.405722,-18.99793
2013-09-08T14:12:35+0200,GB,22.406027,-18.998026
2013-09-08T14:13:35+0200,GB,22.406305,-18.997932
2013-09-08T14:14:58+0200,GB,22.406603,-18.998068
2013-09-08T14:16:00+0200,GB,22.406961,-18.998074
2013-09-08T14:17:01+0200,GB,22.407206,-18.998287
2013-09-08T14:18:58+0200,GB,22.407543,-18.998825
2013-09-08T14:19:58+0200,GB,22.4079,-18.99921
2013-09-08T14:20:58+0200,GB,22.408197,-18.999645
2013-09-08T14:22:00+0200,GB,22.408525,-18.999462
2013-09-08T14:23:00+0200,GB,22.40873,-18.999617
2013-09-08T14:24:58+0200,GB,22.409277,-18.999947
2013-09-08T14:26:00+0200,GB,22.409693,-18.99997
2013-09-08T14:28:01+0200,GB,22.410265,-19.000038
2013-09-08T14:29:58+0200,GB,22.410643,-19.000076
2013-09-08T14:30:58+0200,GB,22.410788,-19.000162
2013-09-08T14:31:58+0200,GB,22.410864,-19.000114
2013-09-08T14:32:58+0200,GB,22.411173,-19.000278
2013-09-08T14:33:58+0200,GB,22.411455,-19.000645
2013-09-08T14:34:58+0200,GB,22.411835,-19.000887
2013-09-08T14:36:01+0200,GB,22.412209,-19.001177
2013-09-08T14:38:00+0200,GB,22.413176,-19.00087
2013-09-08T14:39:58+0200,GB,22.41406,-19.000525
2013-09-08T14:41:01+0200,GB,22.41447,-19.00029
2013-09-08T14:42:01+0200,GB,22.414864,-19.000391
2013-09-08T14:43:01+0200,GB,22.415104,-19.000185
2013-09-08T14:44:01+0200,GB,22.415495,-19.000093
2013-09-08T14:45:00+0200,GB,22.415749,-19.000114
2013-09-08T14:46:58+0200,GB,22.415873,-19.000195
2013-09-08T14:47:58+0200,GB,22.416117,-18.999964
2013-09-08T14:49:00+0200,GB,22.416557,-18.999844
2013-09-08T14:50:01+0200,GB,22.417109,-18.999786
2013-09-08T14:51:58+0200,GB,22.417572,-18.999737
2013-09-08T14:52:58+0200,GB,22.417929,-18.999954
2013-09-08T14:53:58+0200,GB,22.418272,-19.000092
2013-09-08T14:55:01+0200,GB,22.41859,-19.000412
2013-09-08T14:56:58+0200,GB,22.41966,-19.000633
2013-09-08T14:57:58+0200,GB,22.419622,-19.000576
2013-09-08T14:58:58+0200,GB,22.41969,-19.000546
2013-09-08T15:00:00+0200,GB,22.419868,-19.000656
2013-09-08T15:01:58+0200,GB,22.42032,-19.000732
2013-09-08T15:02:58+0200,GB,22.420834,-19.000778
2013-09-08T15:04:01+0200,GB,22.421236,-19.000576
2013-09-08T15:05:00+0200,GB,22.421442,-18.999966
2013-09-08T15:06:58+0200,GB,22.4221,-18.998878
2013-09-08T15:08:01+0200,GB,22.422348,-18.99847
2013-09-08T15:09:58+0200,GB,22.423317,-18.998611
2013-09-08T15:10:58+0200,GB,22.42359,-18.998882
2013-09-08T15:12:00+0200,GB,22.423573,-18.998997
2013-09-08T15:14:00+0200,GB,22.423603,-18.999043
2013-09-08T15:15:01+0200,GB,22.423498,-18.999023
2013-09-08T15:16:28+0200,GB,22.423388,-18.998924
2013-09-08T15:17:29+0200,GB,22.423447,-18.999006
2013-09-08T15:18:29+0200,GB,22.423855,-18.999216
2013-09-08T15:19:29+0200,GB,22.424414,-18.99971
2013-09-08T15:20:29+0200,GB,22.424814,-19.000347
2013-09-08T15:21:00+0200,GB,22.425005,-19.000784
2013-09-08T15:22:01+0200,GB,22.425411,-19.00152
2013-09-08T15:24:00+0200,GB,22.425714,-19.002123
2013-09-08T15:25:58+0200,GB,22.42663,-19.002415
2013-09-08T15:27:01+0200,GB,22.42724,-19.002506
2013-09-08T15:28:00+0200,GB,22.427559,-19.002504
2013-09-08T15:29:58+0200,GB,22.428509,-19.002562
2013-09-08T15:30:58+0200,GB,22.428919,-19.002657
2013-09-08T15:31:58+0200,GB,22.429207,-19.002804
2013-09-08T15:32:58+0200,GB,22.429369,-19.002956
2013-09-08T15:34:01+0200,GB,22.429468,-19.002842
2013-09-08T15:36:01+0200,GB,22.429386,-19.002787
2013-09-08T15:37:58+0200,GB,22.428984,-19.0028
2013-09-08T15:38:58+0200,GB,22.42878,-19.002655
2013-09-08T15:39:58+0200,GB,22.42872,-19.002644
2013-09-08T15:40:58+0200,GB,22.428825,-19.003016
2013-09-08T15:41:58+0200,GB,22.429226,-19.003128
2013-09-08T15:42:58+0200,GB,22.429234,-19.003494
2013-09-08T15:43:58+0200,GB,22.429476,-19.003693
2013-09-08T15:44:58+0200,GB,22.4298,-19.00369
2013-09-08T15:45:58+0200,GB,22.429443,-19.003727
2013-09-08T15:46:58+0200,GB,22.429358,-19.003622
2013-09-08T15:47:58+0200,GB,22.429512,-19.003672
2013-09-08T15:48:58+0200,GB,22.429604,-19.00376
2013-09-08T15:50:01+0200,GB,22.429363,-19.003935
2013-09-08T15:51:02+0200,GB,22.429323,-19.004091
2013-09-08T15:52:02+0200,GB,22.42915,-19.004246
2013-09-08T15:53:02+0200,GB,22.428953,-19.00432
2013-09-08T15:54:01+0200,GB,22.428751,-19.004421
2013-09-08T15:55:58+0200,GB,22.428371,-19.004656
2013-09-08T15:56:58+0200,GB,22.428736,-19.004812
2013-09-08T15:58:01+0200,GB,22.429186,-19.005219
2013-09-08T15:59:00+0200,GB,22.429743,-19.00554
2013-09-08T16:00:58+0200,GB,22.430674,-19.005884
2013-09-08T16:01:58+0200,GB,22.43115,-19.006021
2013-09-08T16:02:58+0200,GB,22.43162,-19.00632
2013-09-08T16:04:00+0200,GB,22.431936,-19.006025
2013-09-08T16:05:00+0200,GB,22.432142,-19.00589
2013-09-08T16:06:58+0200,GB,22.432608,-19.005407
2013-09-08T16:08:01+0200,GB,22.43267,-19.00547
2013-09-08T16:09:58+0200,GB,22.433187,-19.00518
2013-09-08T16:10:58+0200,GB,22.43343,-19.005114
2013-09-08T16:11:58+0200,GB,22.433886,-19.005035
2013-09-08T16:12:58+0200,GB,22.433645,-19.004967
2013-09-08T16:13:58+0200,GB,22.433918,-19.005331
2013-09-08T16:14:58+0200,GB,22.433859,-19.005594
2013-09-08T16:15:58+0200,GB,22.43423,-19.006046
2013-09-08T16:16:58+0200,GB,22.434961,-19.006021
2013-09-08T16:17:58+0200,GB,22.435123,-19.006147
2013-09-08T16:19:01+0200,GB,22.435188,-19.00598
2013-09-08T16:21:01+0200,GB,22.43543,-19.00686
2013-09-08T16:22:58+0200,GB,22.436413,-19.007196
2013-09-08T16:24:01+0200,GB,22.436583,-19.007542
2013-09-08T16:25:58+0200,GB,22.437029,-19.008507
2013-09-08T16:26:58+0200,GB,22.437551,-19.008814
2013-09-08T16:27:58+0200,GB,22.43823,-19.008995
2013-09-08T16:29:01+0200,GB,22.438522,-19.00952
2013-09-08T16:30:59+0200,GB,22.438477,-19.010393
2013-09-08T16:31:59+0200,GB,22.438744,-19.010664
2013-09-08T16:32:58+0200,GB,22.438946,-19.010962
2013-09-08T16:33:58+0200,GB,22.438993,-19.011374
2013-09-08T16:35:01+0200,GB,22.43892,-19.011564
2013-09-08T16:36:01+0200,GB,22.438967,-19.011557
2013-09-08T16:37:00+0200,GB,22.438965,-19.011486
2013-09-08T16:38:02+0200,GB,22.439014,-19.011612
2013-09-08T16:39:02+0200,GB,22.43896,-19.011562
2013-09-08T16:40:01+0200,GB,22.4391,-19.011763
2013-09-08T16:41:00+0200,GB,22.43923,-19.012037
2013-09-08T16:43:01+0200,GB,22.440012,-19.012926
2013-09-08T16:44:58+0200,GB,22.441324,-19.013416
2013-09-08T16:45:58+0200,GB,22.441692,-19.013908
2013-09-08T16:46:58+0200,GB,22.442036,-19.01416
2013-09-08T16:47:58+0200,GB,22.442541,-19.014555
2013-09-08T16:48:58+0200,GB,22.443178,-19.01508
2013-09-08T16:49:59+0200,GB,22.443567,-19.015377
2013-09-08T16:51:00+0200,GB,22.44402,-19.015831
2013-09-08T16:52:58+0200,GB,22.445072,-19.01645
2013-09-08T16:54:02+0200,GB,22.445944,-19.016611
2013-09-08T16:55:58+0200,GB,22.447144,-19.017223
2013-09-08T16:57:01+0200,GB,22.447649,-19.017675
2013-09-08T16:58:58+0200,GB,22.447943,-19.018717
2013-09-08T17:00:02+0200,GB,22.448448,-19.019175
2013-09-08T17:01:58+0200,GB,22.44969,-19.01955
2013-09-08T17:02:58+0200,GB,22.450245,-19.01955
2013-09-08T17:04:03+0200,GB,22.45077,-19.019642
2013-09-08T17:05:01+0200,GB,22.451353,-19.019754
2013-09-08T17:06:01+0200,GB,22.451998,-19.01993
2013-09-08T17:07:58+0200,GB,22.453053,-19.02021
2013-09-08T17:08:58+0200,GB,22.453075,-19.020283
2013-09-08T17:09:59+0200,GB,22.453005,-19.020256
2013-09-08T17:11:01+0200,GB,22.453228,-19.020248
2013-09-08T17:12:01+0200,GB,22.453419,-19.020273
2013-09-08T17:13:01+0200,GB,22.453562,-19.020277
2013-09-08T17:14:02+0200,GB,22.453724,-19.020384
2013-09-08T17:15:01+0200,GB,22.454252,-19.020538
2013-09-08T17:17:10+0200,GB,22.455332,-19.020588
2013-09-08T17:19:01+0200,GB,22.45576,-19.02078
2013-09-08T17:20:03+0200,GB,22.455868,-19.020782
2013-09-08T17:21:01+0200,GB,22.45592,-19.020908
2013-09-08T17:22:03+0200,GB,22.45592,-19.02081
2013-09-08T17:23:02+0200,GB,22.455917,-19.020819
2013-09-08T17:24:01+0200,GB,22.455912,-19.020863
2013-09-08T17:26:04+0200,GB,22.455936,-19.020792
2013-09-08T17:27:01+0200,GB,22.45594,-19.020779
2013-09-08T17:28:01+0200,GB,22.455767,-19.02081
2013-09-08T17:29:58+0200,GB,22.455526,-19.020657
2013-09-08T17:30:58+0200,GB,22.455374,-19.020695
2013-09-08T17:32:01+0200,GB,22.45541,-19.020624
2013-09-08T17:33:35+0200,GB,22.455416,-19.020628
2013-09-08T17:34:36+0200,GB,22.455431,-19.020647
2013-09-08T17:35:36+0200,GB,22.455734,-19.02072
2013-09-08T17:36:37+0200,GB,22.455923,-19.020798
2013-09-08T17:37:38+0200,GB,22.455536,-19.020706
2013-09-08T17:38:58+0200,GB,22.455275,-19.020523
2013-09-08T17:39:58+0200,GB,22.455387,-19.020641
2013-09-08T17:40:58+0200,GB,22.455788,-19.020716
2013-09-08T17:41:58+0200,GB,22.456017,-19.020704
2013-09-08T17:42:58+0200,GB,22.455957,-19.020819
2013-09-08T17:43:58+0200,GB,22.455793,-19.020678
2013-09-08T17:44:58+0200,GB,22.455482,-19.020597
2013-09-08T17:46:00+0200,GB,22.455355,-19.020576
2013-09-08T17:47:59+0200,GB,22.454933,-19.020407
2013-09-08T17:48:58+0200,GB,22.455013,-19.020502
2013-09-08T17:49:58+0200,GB,22.454948,-19.02043
2013-09-08T17:50:59+0200,GB,22.455008,-19.020483
2013-09-08T17:52:01+0200,GB,22.455177,-19.020489
2013-09-08T17:53:58+0200,GB,22.455404,-19.020605
2013-09-08T17:54:59+0200,GB,22.455378,-19.020641
2013-09-08T17:56:00+0200,GB,22.456757,-19.020674
2013-09-08T17:57:58+0200,GB,22.455915,-19.020777
2013-09-08T17:58:58+0200,GB,22.455784,-19.02079
2013-09-08T18:00:04+0200,GB,22.455584,-19.020641
2013-09-08T18:01:01+0200,GB,22.455566,-19.02058
2013-09-08T18:02:02+0200,GB,22.45553,-19.020588
